Identifier, , DepthStencilTestBusy, GPUTime, GPUBusy, PrimitiveAssemblyBusy, ShaderBusy, ShaderBusyCS, ShaderBusyPS, ShaderBusyVS, VertexMemFetched, VertexMemFetchedCost, VSALUBusy, VSVerticesIn, ClippedPrims, CulledPrims, PAPixelsPerTriangle, PAStalledOnRasterizer, PrimitivesIn, PSALUBusy, PSExportStalls, PSPixelsIn, PSPixelsOut, CSALUBusy, CSALUFetchRatio, CSALUInsts, CSCacheHit, CSTexBusy, CSThreads, CSWriteInsts, PostZQuads, PreZQuadsCulled, PreZSamplesFailingS, PreZSamplesFailingZ, PreZSamplesPassing, PreZTilesDetailCulled, ZUnitStalled, CBMemRead, CBMemWritten, CBSlowPixelPct, D3DGPUTime, Occlusion, OcclusionPredicate, PrimsWritten, PSInvocations, VSInvocations, 
session: 1; sample: 0, 0.287508,25.152111,33.626813,1.287484,99.941852,99.875159,0.033909,0.397639,68942848.000000,2.227167,0.017122,387096.000000,0.000000,7451.000000,0.840189,0.000000,129032.000000,0.055178,0.000000,102151.000000,76986.000000,1.097585,21.687043,160.341042,0.000000,0.404881,921600.000000,133.734653,64.501343,35.498657,0.000000,545.000000,94793.000000,28.832783,0.118896,3686400.000000,23767104.000000,100.000000,25.159667,102151,1,0,102151,387096,
session: 2; sample: 0, 0.306676,24.964889,98.093182,1.308017,99.942353,99.874881,0.034088,0.399355,68942848.000000,2.243060,0.017244,387096.000000,0.000000,7451.000000,0.840189,0.000000,129032.000000,0.055153,0.000000,102151.000000,76986.000000,1.097469,21.687043,160.341042,0.000000,0.404839,921600.000000,133.734653,64.501343,35.498657,0.000000,545.000000,94793.000000,28.832783,0.120874,3686400.000000,23797216.000000,88.325448,25.180333,102151,1,0,102151,387096,
session: 3; sample: 0, 0.305192,25.223333,76.764553,1.302136,99.942074,99.875576,0.033901,0.396945,68942848.000000,2.234582,0.017179,387096.000000,0.000000,7451.000000,0.840189,0.000000,129032.000000,0.054897,0.000000,102151.000000,76986.000000,1.091032,21.687043,160.341042,0.000000,0.402464,921600.000000,133.734653,64.501343,35.498657,0.000000,545.000000,94793.000000,28.832783,0.117338,3686400.000000,23768512.000000,88.333563,25.051667,102151,1,0,102151,387096,
session: 4; sample: 0, 0.285942,25.627000,75.011259,1.271544,99.943000,99.873798,0.035882,0.398568,77362880.000000,2.544280,0.016786,387096.000000,0.000000,7448.000000,0.985771,0.000000,129032.000000,0.057990,0.000000,119854.000000,89511.000000,1.187349,20.590748,176.123819,0.000000,0.461314,921600.000000,134.157778,66.751913,33.248087,0.000000,631.000000,111279.000000,25.245735,0.122765,3686400.000000,26288224.000000,87.525955,25.429556,119854,1,0,119854,387096,
session: 5; sample: 0, 0.000944,25.396889,77.823080,1.852460,99.941277,99.915662,0.000667,0.396349,78391424.000000,2.545659,0.017001,387096.000000,0.000000,127870.000000,1.639415,0.000000,129032.000000,0.001009,0.000000,1905.000000,1485.000000,1.234751,21.522110,183.389306,0.000000,0.458970,921600.000000,134.167847,76.166329,23.833671,0.000000,17.000000,1777.000000,14.318707,0.121721,3686400.000000,20457280.000000,99.731147,25.398222,1905,1,0,1905,387096,
session: 6; sample: 0, 0.302140,24.462222,70.664171,1.335680,99.940817,99.870583,0.035383,0.396875,62722944.000000,1.933581,0.017573,387096.000000,0.000000,8261.000000,0.860521,0.000000,129032.000000,0.057499,0.000000,103926.000000,77799.000000,1.012921,23.443233,144.496597,0.000000,0.345659,921600.000000,133.096736,65.174673,34.825327,0.000000,597.000000,96568.000000,26.657073,0.118335,3686400.000000,22848256.000000,87.933896,24.511333,103926,1,0,103926,387096,
session: 7; sample: 0, 0.295884,24.908556,88.668347,1.317521,99.941845,99.872709,0.034724,0.398881,66036800.000000,2.111691,0.017392,387096.000000,0.000000,7454.000000,0.843598,0.000000,129032.000000,0.056423,0.000000,102563.000000,77541.000000,1.061509,22.464632,154.049653,0.000000,0.378020,921600.000000,133.488958,65.299153,34.700847,0.000000,655.000000,95267.000000,26.764518,0.113638,3686400.000000,23372768.000000,88.272170,25.017889,102563,1,0,102563,387096,
